analysis_layer,feature_class,feature,region,gene,n_patients,mean_difference,median_difference,std_difference,bootstrap_ci_low,bootstrap_ci_high,cohens_dz,positive_patient_fraction,paired_t_p_value,wilcoxon_p_value,paired_t_fdr,wilcoxon_fdr,direction,priority
harreman_metabolite_z,metabolite,Sodium,,,8,-9.848227163025472,-2.545342622703295,21.951446266665627,-24.792931690488373,3.5817996626235407,-0.4486368252637868,0.5,0.24502674717663453,0.4609375,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,D-Lactate,,,8,-1.1733774124492795,-0.4015530581175084,2.6476876018214366,-2.997469967405784,0.39194422850077393,-0.4431706412954732,0.5,0.25027486533467114,0.546875,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Ketone bodies,,,8,-1.1733774124492795,-0.4015530581175084,2.6476876018214366,-2.9721795230292316,0.4419740769479621,-0.4431706412954732,0.5,0.25027486533467114,0.546875,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,alpha-Ketoisovaleric acid,,,8,-1.1733774124492795,-0.4015530581175084,2.6476876018214366,-2.9672756276919054,0.41727820002040383,-0.4431706412954732,0.5,0.25027486533467114,0.546875,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Nicotinate,,,8,-3.292539985999033,-3.7461858739146647,7.685053296791905,-8.379097078069849,1.5623263814418107,-0.4284342422678436,0.375,0.2649033285024695,0.3828125,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,L-Arginine,,,8,-4.6244385505881285,0.01570945490943565,10.830762208825517,-11.833559693362224,2.038825071536235,-0.4269725861786417,0.5,0.2663929489450062,0.640625,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,L-Lysine,,,8,-3.27648927754433,-0.9078425762061624,7.693565346759542,-8.245762755321357,1.561548881902085,-0.42587397778123204,0.5,0.26751721626124675,0.546875,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,L-Ornithine,,,8,-3.27648927754433,-0.9078425762061624,7.693565346759542,-8.264170409882704,1.472734051434526,-0.42587397778123204,0.5,0.26751721626124675,0.546875,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Cytosine,,,6,-0.023485107951251794,-0.01825828631710905,0.047485218773998784,-0.06287398330818177,0.008518768943917253,-0.4945772296643899,0.16666666666666666,0.27984449186878946,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Deoxyadenosine,,,6,-0.023485107951251794,-0.01825828631710905,0.047485218773998784,-0.0628344885787699,0.008567009847793466,-0.4945772296643899,0.16666666666666666,0.27984449186878946,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Deoxycytidine,,,6,-0.023485107951251794,-0.01825828631710905,0.047485218773998784,-0.06283448857876993,0.00981927289672875,-0.4945772296643899,0.16666666666666666,0.27984449186878946,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Deoxyguanosine,,,6,-0.023485107951251794,-0.01825828631710905,0.047485218773998784,-0.06283448857876991,0.008908110651908734,-0.4945772296643899,0.16666666666666666,0.27984449186878946,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Deoxyinosine,,,6,-0.023485107951251794,-0.01825828631710905,0.047485218773998784,-0.06283448857876993,0.0098587676261406,-0.4945772296643899,0.16666666666666666,0.27984449186878946,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Deoxyuridine,,,6,-0.023485107951251794,-0.01825828631710905,0.047485218773998784,-0.06287398330818177,0.008558263673329103,-0.4945772296643899,0.16666666666666666,0.27984449186878946,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Guanine,,,6,-0.023485107951251794,-0.01825828631710905,0.047485218773998784,-0.06153398462595842,0.008908110651908734,-0.4945772296643899,0.16666666666666666,0.27984449186878946,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Hypoxanthine,,,6,-0.023485107951251794,-0.01825828631710905,0.047485218773998784,-0.06153398462595842,0.008558263673329103,-0.4945772296643899,0.16666666666666666,0.27984449186878946,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Thymine,,,6,-0.023485107951251794,-0.01825828631710905,0.047485218773998784,-0.06283448857876993,0.008567009847793466,-0.4945772296643899,0.16666666666666666,0.27984449186878946,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Uracil,,,6,-0.023485107951251794,-0.01825828631710905,0.047485218773998784,-0.06287398330818177,0.008908110651908734,-0.4945772296643899,0.16666666666666666,0.27984449186878946,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,4'-Hydroxydiclofenac,,,8,-1.4538125602104643,-0.12389830346901975,3.515123399126061,-3.759494011045033,0.7192481656507682,-0.4135879157391501,0.5,0.28036376556064296,0.546875,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Palmitic acid,,,8,0.5518383558379829,0.8868614704113316,1.3758006028168988,-0.3620297417608151,1.3959377560556365,0.4011034409405804,0.625,0.2939392238805622,0.25,0.5994015254760326,0.7998511904761905,fibrotic_higher,False
harreman_metabolite_z,metabolite,Stearic acid,,,8,0.5518383558379829,0.8868614704113316,1.3758006028168988,-0.3650711373247605,1.3832741568707505,0.4011034409405804,0.625,0.2939392238805622,0.25,0.5994015254760326,0.7998511904761905,fibrotic_higher,False
harreman_metabolite_z,metabolite,2-Hydroxychlorpropamide,,,8,-6.017443713419177,0.008065184982954943,15.165328832527019,-16.036052243605806,3.40881069745838,-0.3967895309010904,0.5,0.2987540730845321,0.640625,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,D-Maltose,,,8,4.664022722454848,0.18152723549857946,11.755774832254987,-0.910299170122857,13.128919861017103,0.39674311468248813,0.625,0.2988062281498012,0.4609375,0.5994015254760326,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,D-Xylose,,,8,4.664022722454848,0.18152723549857946,11.755774832254987,-0.954505382726119,13.245877462310474,0.39674311468248813,0.625,0.2988062281498012,0.4609375,0.5994015254760326,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,Biotin,,,8,0.14282549994335214,0.16502023688169465,0.36303702035250895,-0.08299259149651529,0.3931634862413683,0.39341855495802763,0.625,0.302561218579523,0.4609375,0.5994015254760326,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,Potassium,,,3,0.017068849781903067,0.0273311199550342,0.021581196329145756,-0.007728560833277001,0.031603990223952,0.790913048636294,0.6666666666666666,0.30423565022698784,0.5,0.5994015254760326,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,L-Asparagine,,,8,4.111189229980087,4.420196000955441,10.595612667629819,-2.9501420956074482,10.717251286995632,0.3880086370597518,0.75,0.3087536047266553,0.3125,0.5994015254760326,0.7998511904761905,fibrotic_higher,False
harreman_metabolite_z,metabolite,17a-Ethynylestradiol,,,8,-2.453078513981889,-0.990942751687161,6.464489269556787,-6.62460161795558,1.6924151675898491,-0.379469809863274,0.375,0.31873572366929914,0.4609375,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,"3',4'-Dihydrodiol",,,8,-2.453068864711647,-0.990942751687161,6.464473542486009,-6.694349640984806,1.6558743980020705,-0.3794692403935933,0.375,0.3187363979443129,0.4609375,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,5-Hydroxyomeprazole,,,8,-6.075679935839343,-0.9337092910883523,16.06404251312578,-16.9556449762214,3.6496608276558185,-0.37821612653695114,0.375,0.32022290724599234,0.4609375,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Leukotriene C4,,,8,0.35207924626037923,0.14416488192245536,0.9400563626709538,-0.13966166236478353,1.0312644440260341,0.3745299327159779,0.75,0.3246278470619499,0.4609375,0.5994015254760326,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,Cholesterol,,,8,-6.424470075667324,-2.0848272483757437,17.46666012164049,-18.221734247584568,4.461506030728244,-0.36781331009628243,0.5,0.3327780990466811,0.3828125,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Dopamine,,,8,-0.4867348260400277,0.0268420079573939,1.3392107888914129,-1.3855632358532977,0.3350104613048933,-0.3634490030079153,0.5,0.3381601804194318,0.640625,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Histamine,,,8,-0.4867348260400277,0.0268420079573939,1.3392107888914129,-1.3774052861661297,0.33488418532421277,-0.3634490030079153,0.5,0.3381601804194318,0.640625,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Norepinephrine,,,8,-0.4867348260400277,0.0268420079573939,1.3392107888914129,-1.3900519074674946,0.34221358644108524,-0.3634490030079153,0.5,0.3381601804194318,0.640625,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Adenosine,,,8,-3.2327004514976903,-3.018296732792974,8.95636973957105,-8.954146498849013,2.779329640829051,-0.3609387001091488,0.375,0.3412867953331082,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Cytidine,,,8,-3.2327004514976903,-3.018296732792974,8.95636973957105,-8.995656089131264,2.471831025152835,-0.3609387001091488,0.375,0.3412867953331082,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Guanosine,,,8,-3.2327004514976903,-3.018296732792974,8.95636973957105,-9.016094499103065,2.5260550355416864,-0.3609387001091488,0.375,0.3412867953331082,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Inosine,,,8,-3.2327004514976903,-3.018296732792974,8.95636973957105,-8.934665822604812,2.5619988368683626,-0.3609387001091488,0.375,0.3412867953331082,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Uridine,,,8,-3.2327004514976903,-3.018296732792974,8.95636973957105,-9.081227740124133,2.554532448821866,-0.3609387001091488,0.375,0.3412867953331082,0.3125,0.5994015254760326,0.7998511904761905,adjacent_higher,False
harreman_metabolite_z,metabolite,Glycine,,,8,2.78246115516568,3.1860726988002552,7.7752867608774405,-2.1118216683566056,7.8277170018396935,0.3578596186530462,0.75,0.34515273230108284,0.25,0.5994015254760326,0.7998511904761905,fibrotic_higher,False
harreman_metabolite_z,metabolite,Propionate,,,3,-12.644455113695953,-8.364394832769316,17.976327988100817,-32.37451597981471,2.8055454714961705,-0.7033947712828658,0.3333333333333333,0.3473167717711591,0.5,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,beta-Dhydroxybutyrate,,,3,-12.644455113695953,-8.364394832769316,17.976327988100817,-32.37451597981471,2.8055454714961705,-0.7033947712828658,0.3333333333333333,0.3473167717711591,0.5,0.5994015254760326,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,4-ene-Valproic acid,,,8,-1.1135137885379907,-0.4434896384940088,3.1895426721026348,-3.255125482651117,0.8810797501589971,-0.3491139335671379,0.5,0.3563197372071014,0.640625,0.6091082492796988,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Estradiol,,,8,-4.753777855811891,2.6140446503809667,13.724550428652636,-14.095528614750355,3.698480267658465,-0.3463703879062928,0.625,0.3598798590054999,0.7421875,0.6091082492796988,0.9598214285714286,adjacent_higher,False
harreman_metabolite_z,metabolite,Progesterone,,,8,-1.4392726163354599,0.47506941140475933,4.1700644838337855,-4.1890960178071985,1.092080590849856,-0.34514397125395335,0.625,0.3614801292454287,0.7421875,0.6091082492796988,0.9598214285714286,adjacent_higher,False
harreman_metabolite_z,metabolite,Nucleoside,,,8,0.10284809542166054,0.022033337401496753,0.30025016034941876,-0.05714159069784465,0.32286301563848263,0.34254135052574214,0.625,0.3648942111445103,0.640625,0.6100397336047849,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,L-Proline,,,8,2.219365469219571,3.4814468553683264,6.5200567524526525,-2.521974472428852,5.5009863180975955,0.3403905139912642,0.875,0.3677342319393329,0.1953125,0.6100397336047849,0.7998511904761905,fibrotic_higher,False
harreman_metabolite_z,metabolite,Acetate,,,8,1.5973119737170078,0.29610104655659253,4.796958035983024,-1.3060925949325073,4.803580217223325,0.33298435419597666,0.5,0.3776424296721885,0.640625,0.6216575380757564,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,Thymidine,,,8,-2.928635988820816,-2.756186526393971,8.913034347286196,-8.870204960386804,2.723911139307361,-0.32857900852951555,0.375,0.38363099817796703,0.546875,0.6264893756182043,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,L-Threonine,,,8,0.7146871451369038,0.35218793889094124,2.1886951255939957,-0.7224720293871539,2.13533848176798,0.32653572294265654,0.5,0.3864326989794531,0.546875,0.6264893756182043,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,Neurotransmitter,,,8,-0.16152936291582892,0.007278718387169449,0.5055244641080573,-0.527977760730863,0.10862579614207794,-0.31952828079414486,0.5,0.3961571960630376,0.84375,0.6374258643420305,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,all-trans-Retinoic acid,,,7,-0.5231399256201505,-0.4392136555375144,1.5426027819740418,-1.600253770188711,0.5317778448902546,-0.3391280838679012,0.2857142857142857,0.4041490219021006,0.46875,0.6407863464489334,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Manganese,,,8,0.9654521546866023,0.7861547476803401,3.0766079498346803,-1.0355494269021503,2.933034436495416,0.31380408892802875,0.75,0.4042343774327384,0.3125,0.6407863464489334,0.7998511904761905,fibrotic_higher,False
harreman_metabolite_z,metabolite,Riboflavin,,,8,-1.0871401089995363,0.2311003446205109,3.4996972257021706,-3.384265111898997,1.2007740638598947,-0.3106383320864036,0.625,0.4087530347589654,0.84375,0.6430128792347874,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Chloride,,,8,-0.6325383612843885,-0.26273940300553816,2.0495487491936473,-1.95063622871017,0.705095049389703,-0.3086232330571535,0.375,0.4116484320334854,0.640625,0.6430128792347874,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Vitamin D3,,,8,-2.9323183652380465,-3.5268353376672748,9.94126253268377,-9.178219928416437,3.5360842788974987,-0.2949643826020587,0.5,0.4316663711933629,0.4609375,0.6693956770679684,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Sodium_hydrogen exchange,,,8,0.35973861526590156,0.10201476032538134,1.2576753323512477,-0.3860576855712028,1.2124734527329253,0.2860345639389805,0.625,0.44512245954202295,0.7421875,0.6799196342927151,0.9598214285714286,fibrotic_higher,False
harreman_metabolite_z,metabolite,Arachidonic acid,,,8,0.9406077483629152,1.5241012567934225,3.2916064892863037,-1.3748496160727108,2.907518277251618,0.2857594768464746,0.75,0.44554159849689384,0.4609375,0.6799196342927151,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,Succinate,,,8,-2.441355573806484,-0.9303514592631509,8.591488435303258,-8.165378314875081,2.810781489121835,-0.28415979282177894,0.5,0.44798443194052723,0.640625,0.6799196342927151,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Glucosamine,,,8,-1.711253525050041,-2.6621873801937053,6.096004981908905,-5.7258670251423585,2.166214422874837,-0.28071721235932756,0.375,0.4532730754017962,0.3828125,0.680419947005827,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Magnesium,,,8,-0.41959150819944513,-1.2003507209168207,1.5052958496104663,-1.3328632434390246,0.5618162203249389,-0.2787435495208634,0.375,0.45632452045929117,0.640625,0.680419947005827,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Phosphate,,,8,-0.6723062809888103,-0.5651289828143202,2.492784214377994,-2.276095462817706,0.9056854119957208,-0.2697009541022651,0.5,0.4704854781914838,0.640625,0.694371671261914,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Putrescine,,,5,-0.06847573689189349,-0.0278205780270488,0.1969454865310273,-0.23860978986678863,0.06873348877106653,-0.3476887848410054,0.4,0.4803072611169556,0.8125,0.6992228155035952,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Spermine,,,5,-0.06847573689189349,-0.0278205780270488,0.1969454865310273,-0.23969024835597708,0.06873348877106653,-0.3476887848410054,0.4,0.4803072611169556,0.8125,0.6992228155035952,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Nucleobases,,,8,0.5019213557144981,0.4017051472050644,1.941581723384347,-0.7023581105410638,1.7597656404489121,0.25851157830204813,0.625,0.48841578107150235,0.640625,0.7062228185763615,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,D-Galactose,,,8,0.6560109567291,-0.19047292491598405,2.637675216621338,-1.0153450834283897,2.385194801483018,0.2487080109769543,0.5,0.5044921256709406,0.7421875,0.7245725831783979,0.9598214285714286,fibrotic_higher,False
harreman_metabolite_z,metabolite,L-Glutamine,,,8,2.436428567162201,4.303940369857556,10.117380835967367,-3.981577396134101,9.00918198766602,0.24081613677135474,0.5,0.5176795078947857,0.3125,0.7385560979298942,0.7998511904761905,fibrotic_higher,False
harreman_metabolite_z,metabolite,Sodium-dependent phosphate transport,,,3,-0.03253316334848524,-0.0329139974607636,0.07610866580928383,-0.1084506974886793,0.0437652049039872,-0.42745675545026834,0.3333333333333333,0.5361904892057751,0.75,0.7598991039075222,0.9598214285714286,adjacent_higher,False
harreman_metabolite_z,metabolite,Fatty acid,,,8,-5.845988130920274,-7.183588694957009,26.13153744014747,-23.02101874309646,10.876064981020988,-0.22371389912706502,0.375,0.546997099691631,0.546875,0.7686195016820647,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Long-chain fatty acid,,,8,-0.565878175855624,-0.6354183741105213,2.5459640145575384,-2.301444187368697,0.9586577375789178,-0.22226479738912086,0.375,0.5495270269035323,0.9453125,0.7686195016820647,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Carnosine,,,8,0.2780769601445291,0.3441109601637852,1.4167434206565952,-0.7064672720063516,1.1668321031468276,0.1962789846701058,0.625,0.5960711588058366,0.546875,0.8238969786314626,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,Amiloride-sensitive sodium transport,,,8,-0.38815129490469724,-0.7287475275313069,1.9812738978108324,-1.595059441590087,0.9612121498742991,-0.19590996244061812,0.375,0.5967478116255921,0.7421875,0.8238969786314626,0.9598214285714286,adjacent_higher,False
harreman_metabolite_z,metabolite,L-Homoserine,,,8,-0.11076584953038951,-0.28386806012938703,0.5741113975641451,-0.48039810415839274,0.26955462098402505,-0.19293442004522077,0.375,0.6022194968207456,0.640625,0.8261216174335869,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Thiamine,,,8,0.255232399846405,-0.009439780691236938,1.4178803109179479,-0.6525342308890502,1.1705110619158032,0.18000983431469286,0.5,0.6263034907869542,0.7421875,0.8536875606904981,0.9598214285714286,fibrotic_higher,False
harreman_metabolite_z,metabolite,Zinc,,,8,1.5524447208486305,2.432834111803084,8.757731811500083,-4.06304439672791,7.205207180132093,0.17726561560266796,0.625,0.6314821426258768,0.7421875,0.8552985982401115,0.9598214285714286,fibrotic_higher,False
harreman_metabolite_z,metabolite,D-Glucose,,,8,-1.1277861836911547,-2.001980401928214,6.5588193387270755,-5.3832569431260415,3.078142680283861,-0.17194957284949908,0.375,0.6415773052399478,0.7421875,0.8635065617694895,0.9598214285714286,adjacent_higher,False
harreman_metabolite_z,metabolite,Cyclic AMP,,,8,-0.2607519263786674,-0.03612452794605715,1.5418938586453064,-1.2181883302103667,0.7793056940092827,-0.16911146309886832,0.5,0.6470005335322129,0.84375,0.8653632135993347,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,D-Mannose,,,8,-0.7603318824657536,-0.7230960687706274,4.684124764446451,-3.755082572478509,2.222127949252788,-0.16232101421312295,0.5,0.660069347501978,0.7421875,0.877359256928095,0.9598214285714286,adjacent_higher,False
harreman_metabolite_z,metabolite,beta-D-hydroxybutyrate,,,2,0.06180137446709624,0.06180137446709624,0.1542490195774434,-0.0472691532674905,0.170871902201683,0.40065975548108934,0.5,0.6718145385889099,1.0,0.8840164730709545,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,L-Cystine,,,8,-1.2340940954668658,2.922100556303109,7.936644772547853,-6.873519837147131,3.22814598728944,-0.15549317511796512,0.625,0.6733396500493719,0.84375,0.8840164730709545,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Sodium_nucleoside symport,,,3,1.6244335098829483,4.005625400445542,6.473232522813725,-5.7021369447695,6.569812073972803,0.25094626280732685,0.6666666666666666,0.7062173062409285,0.75,0.9215274605826749,0.9598214285714286,fibrotic_higher,False
harreman_metabolite_z,metabolite,Chloride_bicarbonate anion exchange,,,8,-0.29322103240379405,-0.19341817438063114,2.188917985627231,-1.7577733356316967,1.091308125498481,-0.13395706660968024,0.5,0.7160017275164355,0.7421875,0.9242504908769165,0.9598214285714286,adjacent_higher,False
harreman_metabolite_z,metabolite,Hydroxycelecoxib,,,8,-0.025974732496336795,0.00750126301863965,0.20291677177906503,-0.15996620696529862,0.09694522982614473,-0.12800682895062995,0.625,0.7279918668413367,1.0,0.9242504908769165,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Copper,,,8,0.2593509182909265,0.7998892040690992,2.0710238596320654,-1.1239233095130015,1.5422446676266865,0.12522835846855107,0.625,0.733619033930909,0.7421875,0.9242504908769165,0.9598214285714286,fibrotic_higher,False
harreman_metabolite_z,metabolite,L-Isoleucine,,,8,0.23233459255334693,0.1002682214724922,1.8661291262769923,-0.9956385229108231,1.410702178210315,0.12450081255462982,0.625,0.7350954375210508,0.640625,0.9242504908769165,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,L-Valine,,,8,0.23233459255334693,0.1002682214724922,1.8661291262769923,-0.9837036236229387,1.4233985387875085,0.12450081255462982,0.625,0.7350954375210508,0.640625,0.9242504908769165,0.9002246732026143,fibrotic_higher,False
harreman_metabolite_z,metabolite,Hydrogen carbonate,,,8,0.32732907812285295,0.6278284455434938,2.660469385689341,-1.3608357373952868,2.0490184842123758,0.12303433367192848,0.625,0.7380749992781597,0.7421875,0.9242504908769165,0.9598214285714286,fibrotic_higher,False
harreman_metabolite_z,metabolite,Thyroxine,,,8,-0.059501462272030486,-0.2259948391827954,0.48495252376133563,-0.3533609955164304,0.2648632828376234,-0.12269543791736924,0.375,0.738764250320083,0.84375,0.9242504908769165,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Liothyronine,,,8,-0.05658718602796525,-0.2259948391827954,0.48229818490830656,-0.3504467192723652,0.27175135033758985,-0.11732821685556101,0.375,0.7497141413052826,0.84375,0.9242504908769165,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Triiodothyronine,,,8,-0.05658718602796525,-0.2259948391827954,0.48229818490830656,-0.3499299802797226,0.2778246295010031,-0.11732821685556101,0.375,0.7497141413052826,0.84375,0.9242504908769165,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Sodium_calcium exchange,,,8,-0.29202593748008576,-1.5423040739020506,2.677518302450156,-1.8760872290311512,1.5291753558122878,-0.10906589778036523,0.375,0.7666912450337497,0.84375,0.9242504908769165,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Vitamin A,,,8,-2.3818595946386374,-0.4081501906234821,21.957316347131655,-16.12083226850393,12.51675108926299,-0.1084768082302456,0.5,0.7679070829620942,0.7421875,0.9242504908769165,0.9598214285714286,adjacent_higher,False
harreman_metabolite_z,metabolite,Iron,,,8,0.9345101908811704,0.0693534364495001,9.12063694290713,-4.588805808301278,7.166978080576359,0.10246106677976186,0.5,0.7803626893869223,0.9453125,0.9242504908769165,1.0,fibrotic_higher,False
harreman_metabolite_z,metabolite,Dihomo-gamma-linolenic acid,,,8,-0.026393060394746624,0.0281372000998628,0.26426701238712647,-0.1936957603022187,0.14691402500742196,-0.09987270131197176,0.625,0.7857435175402452,1.0,0.9242504908769165,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Linoleic acid,,,8,-0.026393060394746624,0.0281372000998628,0.26426701238712647,-0.19478425260617463,0.1441571724296803,-0.09987270131197176,0.625,0.7857435175402452,1.0,0.9242504908769165,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Oleic acid,,,8,-0.026393060394746624,0.0281372000998628,0.26426701238712647,-0.19927913442034415,0.14770701128135794,-0.09987270131197176,0.625,0.7857435175402452,1.0,0.9242504908769165,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,alpha-Linolenic acid,,,8,-0.026393060394746624,0.0281372000998628,0.26426701238712647,-0.19236546595529494,0.14739427931685786,-0.09987270131197176,0.625,0.7857435175402452,1.0,0.9242504908769165,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,gamma-Linolenic acid,,,8,-0.026393060394746624,0.0281372000998628,0.26426701238712647,-0.19407204843910425,0.14631942706838721,-0.09987270131197176,0.625,0.7857435175402452,1.0,0.9242504908769165,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Folinic acid,,,8,-0.3305898839142233,-0.8492125215648576,3.4046537226216063,-2.3504069397062652,1.9800917573628167,-0.09709941475624335,0.5,0.7915227315648606,0.640625,0.9242504908769165,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Choline,,,8,-0.7212697534233306,0.7981881845541813,7.9564577617733505,-5.825965297424186,4.420307759878653,-0.09065211869642008,0.5,0.8050120155733087,0.84375,0.9242504908769165,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,25-Hydroxycholesterol,,,8,-0.3109539881955497,0.31121647646382894,3.430812417331547,-2.703423044506467,1.6869546937953679,-0.09063567177986569,0.625,0.8050465199703755,1.0,0.9242504908769165,1.0,adjacent_higher,False
harreman_metabolite_z,metabolite,Elaidic acid,,,5,-0.07922585043580455,0.061938927731622,0.6811483454969013,-0.6903729060142334,0.38180717705169076,-0.11631218215469477,0.8,0.8076394476354363,0.625,0.9242504908769165,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Palmitoleic acid,,,5,-0.07922585043580455,0.061938927731622,0.6811483454969013,-0.6903729060142334,0.3712500598527317,-0.11631218215469477,0.8,0.8076394476354363,0.625,0.9242504908769165,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Tetracosanoic acid,,,5,-0.07922585043580455,0.061938927731622,0.6811483454969013,-0.7009300232131925,0.38180717705169076,-0.11631218215469477,0.8,0.8076394476354363,0.625,0.9242504908769165,0.9002246732026143,adjacent_higher,False
harreman_metabolite_z,metabolite,Water,,,8,0.6208481794442323,-1.6043011269311958,7.198931663579799,-3.5213160342755336,5.658025065941668,0.08624171036171557,0.375,0.8142811654640552,0.9453125,0.926894518134616,1.0,fibrotic_higher,False
