Patient_ID,feature,difference,analysis_layer,feature_class,region,gene
106392,Succinate,5.9593568398462615,harreman_metabolite_z,metabolite,,
106392,Sulfolithocholic acid,0.1270477798478675,harreman_metabolite_z,metabolite,,
106392,Taurocholic acid,5.753161618324057,harreman_metabolite_z,metabolite,,
106392,Testosterone,3.991843888088429,harreman_metabolite_z,metabolite,,
106392,Tetracosanoic acid,0.0091533417368263,harreman_metabolite_z,metabolite,,
106392,Thiamine,1.7934426945634834,harreman_metabolite_z,metabolite,,
106392,Thymidine,1.9980817280829548,harreman_metabolite_z,metabolite,,
106392,Thymine,-0.0264167625986847,harreman_metabolite_z,metabolite,,
106392,Thyroxine,-0.154114785539264,harreman_metabolite_z,metabolite,,
106392,Trihydroxycoprostanoic acid,0.1270477798478675,harreman_metabolite_z,metabolite,,
106392,Triiodothyronine,-0.154114785539264,harreman_metabolite_z,metabolite,,
106392,Tripeptides,-0.1387599817195006,harreman_metabolite_z,metabolite,,
106392,Uracil,-0.0264167625986847,harreman_metabolite_z,metabolite,,
106392,Urea,13.951062658711216,harreman_metabolite_z,metabolite,,
106392,Uridine,1.9980817280829548,harreman_metabolite_z,metabolite,,
106392,Ursocholic acid,0.1270477798478675,harreman_metabolite_z,metabolite,,
106392,Ursodeoxycholic acid,0.1270477798478675,harreman_metabolite_z,metabolite,,
106392,Ursodeoxycholic acid 3-sulfate,0.1270477798478675,harreman_metabolite_z,metabolite,,
106392,Varanic acid,0.1270477798478675,harreman_metabolite_z,metabolite,,
106392,Vitamin A,37.20273994637431,harreman_metabolite_z,metabolite,,
106392,Vitamin C,2.763851603138089,harreman_metabolite_z,metabolite,,
106392,Vitamin D3,1.47456110090587,harreman_metabolite_z,metabolite,,
106392,Water,5.760847822097425,harreman_metabolite_z,metabolite,,
106392,Zinc,0.034472855035716,harreman_metabolite_z,metabolite,,
106392,all-trans-Retinoic acid,-0.5602203253932899,harreman_metabolite_z,metabolite,,
106392,alpha-Ketoisovaleric acid,0.0999309950956881,harreman_metabolite_z,metabolite,,
106392,alpha-Linolenic acid,0.0809926508342185,harreman_metabolite_z,metabolite,,
106392,alpha-Tocopherol,4.983959915822439,harreman_metabolite_z,metabolite,,
106392,beta-Alanine,0.0925025916634049,harreman_metabolite_z,metabolite,,
106392,beta-Dhydroxybutyrate,2.8055454714961705,harreman_metabolite_z,metabolite,,
106392,gamma-Linolenic acid,0.0809926508342185,harreman_metabolite_z,metabolite,,
110201,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,17a-Ethynylestradiol,-1.7353890379186012,harreman_metabolite_z,metabolite,,
110201,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,2-Hydroxychlorpropamide,3.61899211629494,harreman_metabolite_z,metabolite,,
110201,25-Hydroxycholesterol,-0.5279154408692575,harreman_metabolite_z,metabolite,,
110201,"3',4'-Dihydrodiol",-1.7353890379186012,harreman_metabolite_z,metabolite,,
110201,3-Sulfodeoxycholic acid,0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,"3alpha,7alpha-Dihydroxycoprostanic acid",0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,3b-Hydroxy-5-cholenoic acid,0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,4'-Hydroxydiclofenac,1.9895441095454487,harreman_metabolite_z,metabolite,,
110201,4-Hydroxycyclophosphamide,4.5431325461102805,harreman_metabolite_z,metabolite,,
110201,4-ene-Valproic acid,-0.9856128989246384,harreman_metabolite_z,metabolite,,
110201,5-Aminolevulinic acid,0.0157177860163468,harreman_metabolite_z,metabolite,,
110201,5-Hydroxyomeprazole,11.884871263436374,harreman_metabolite_z,metabolite,,
110201,8-Hydroxycarvedilol,4.5431325461102805,harreman_metabolite_z,metabolite,,
110201,ADP,0.2610602162917269,harreman_metabolite_z,metabolite,,
110201,Acetate,9.029168729299991,harreman_metabolite_z,metabolite,,
110201,Acetyl-L-Carnitine,-1.1029772838385514,harreman_metabolite_z,metabolite,,
110201,Adenine,1.2691398353583914,harreman_metabolite_z,metabolite,,
110201,Adenosine,-3.918051581602092,harreman_metabolite_z,metabolite,,
110201,Adenosine diphosphate ribose,1.4588373232653091,harreman_metabolite_z,metabolite,,
110201,Adenosine triphosphate,5.049751003442492,harreman_metabolite_z,metabolite,,
110201,Adenosylcobalamin,0.6408949249706488,harreman_metabolite_z,metabolite,,
110201,Amiloride-sensitive sodium transport,2.896340364966056,harreman_metabolite_z,metabolite,,
110201,Anion exchange,-0.1925614555892068,harreman_metabolite_z,metabolite,,
110201,Arachidic acid,1.2330215461617569,harreman_metabolite_z,metabolite,,
110201,Arachidonic acid,4.109544919058161,harreman_metabolite_z,metabolite,,
110201,Barium,2.712846773965666,harreman_metabolite_z,metabolite,,
110201,Bile acid,-28.738207762118638,harreman_metabolite_z,metabolite,,
110201,Bilirubin,-6.755191226473097,harreman_metabolite_z,metabolite,,
110201,Biotin,0.460888236198364,harreman_metabolite_z,metabolite,,
110201,Butyrate,-8.027172519499521,harreman_metabolite_z,metabolite,,
110201,Cadmium,1.5339324250428406,harreman_metabolite_z,metabolite,,
110201,Calcidiol,-0.1991464113075744,harreman_metabolite_z,metabolite,,
110201,Calcium,-0.1991464113075744,harreman_metabolite_z,metabolite,,
110201,Calcium release-activated calcium transport,3.0221924541150207,harreman_metabolite_z,metabolite,,
110201,Carnosine,-0.0409139786742615,harreman_metabolite_z,metabolite,,
110201,Chenodeoxycholic acid,0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,Chenodeoxycholic acid 3-sulfate,0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,Chloride,2.622365762007934,harreman_metabolite_z,metabolite,,
110201,Chloride ion,5.2021017684850825,harreman_metabolite_z,metabolite,,
110201,Chloride_bicarbonate anion exchange,0.6334528291644177,harreman_metabolite_z,metabolite,,
110201,Cholesterol,6.861557746330856,harreman_metabolite_z,metabolite,,
110201,Cholic acid,-0.528565888538667,harreman_metabolite_z,metabolite,,
110201,Choline,12.739537394797082,harreman_metabolite_z,metabolite,,
110201,Citrate,-16.81232130174059,harreman_metabolite_z,metabolite,,
110201,Citric acid,7.697047968409534,harreman_metabolite_z,metabolite,,
110201,Cobalamin,4.4450259421876375,harreman_metabolite_z,metabolite,,
110201,Cobalt,1.461775964420799,harreman_metabolite_z,metabolite,,
110201,Copper,2.472622619473926,harreman_metabolite_z,metabolite,,
110201,Coprocholic acid,0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,Cortisol,3.614717877595336,harreman_metabolite_z,metabolite,,
110201,Creatine,-2.400484252686105,harreman_metabolite_z,metabolite,,
110201,Cyclic AMP,0.7527867704588358,harreman_metabolite_z,metabolite,,
110201,Cytidine,-3.918051581602092,harreman_metabolite_z,metabolite,,
110201,Cytosine,0.0380153162988021,harreman_metabolite_z,metabolite,,
110201,D-Aspartate,0.2195459530448596,harreman_metabolite_z,metabolite,,
110201,D-Fructose,-7.410224338720472,harreman_metabolite_z,metabolite,,
110201,D-Galactose,-0.4106271082778097,harreman_metabolite_z,metabolite,,
110201,D-Glucose,-4.71225254051846,harreman_metabolite_z,metabolite,,
110201,D-Lactate,1.3967872587045829,harreman_metabolite_z,metabolite,,
110201,D-Maltose,-2.3847360834720965,harreman_metabolite_z,metabolite,,
110201,D-Mannose,-4.929968919621475,harreman_metabolite_z,metabolite,,
110201,D-Xylose,-2.3847360834720965,harreman_metabolite_z,metabolite,,
110201,Dehydroascorbic acid,-7.270540646657317,harreman_metabolite_z,metabolite,,
110201,Deoxyadenosine,0.0380153162988021,harreman_metabolite_z,metabolite,,
110201,Deoxycholic acid,0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,Deoxycytidine,0.0380153162988021,harreman_metabolite_z,metabolite,,
110201,Deoxyguanosine,0.0380153162988021,harreman_metabolite_z,metabolite,,
110201,Deoxyinosine,0.0380153162988021,harreman_metabolite_z,metabolite,,
110201,Deoxyuridine,0.0380153162988021,harreman_metabolite_z,metabolite,,
110201,Dihomo-gamma-linolenic acid,0.0310146744499488,harreman_metabolite_z,metabolite,,
110201,Dipeptides,2.076694161447329,harreman_metabolite_z,metabolite,,
110201,Docosahexaenoic acid,-7.270540646657317,harreman_metabolite_z,metabolite,,
110201,Dopamine,-0.1529700132883089,harreman_metabolite_z,metabolite,,
110201,E-3179,4.5431325461102805,harreman_metabolite_z,metabolite,,
110201,Eicosanoid,4.866849234295324,harreman_metabolite_z,metabolite,,
110201,Elaidic acid,0.5950526765984033,harreman_metabolite_z,metabolite,,
110201,Estradiol,6.544538151267744,harreman_metabolite_z,metabolite,,
110201,Estriol,4.5431325461102805,harreman_metabolite_z,metabolite,,
110201,Estrone sulfate,-0.0376662458501998,harreman_metabolite_z,metabolite,,
110201,Ethanol,-8.323335860956636,harreman_metabolite_z,metabolite,,
110201,Fatty acid,15.83845993038058,harreman_metabolite_z,metabolite,,
110201,Folic acid,10.942079955201375,harreman_metabolite_z,metabolite,,
110201,Folinic acid,0.8025321830611336,harreman_metabolite_z,metabolite,,
110201,Fumarate,-16.81232130174059,harreman_metabolite_z,metabolite,,
110201,Fusidic Acid,-6.755191226473097,harreman_metabolite_z,metabolite,,
110201,GABA,-0.6608774175813839,harreman_metabolite_z,metabolite,,
110201,Glucosamine,-4.617402195905129,harreman_metabolite_z,metabolite,,
110201,Glutathione,1.5546455481133297,harreman_metabolite_z,metabolite,,
110201,Glycerol,4.5431325461102805,harreman_metabolite_z,metabolite,,
110201,Glycine,3.763425483267192,harreman_metabolite_z,metabolite,,
110201,Glycochenodeoxycholate-3-sulfate,0.6251122401631335,harreman_metabolite_z,metabolite,,
110201,Glycyl-glycine,-19.34864794772708,harreman_metabolite_z,metabolite,,
110201,Guanine,0.0380153162988021,harreman_metabolite_z,metabolite,,
110201,Guanosine,-3.918051581602092,harreman_metabolite_z,metabolite,,
110201,Heme,12.663442041457069,harreman_metabolite_z,metabolite,,
110201,Heptadecanoic acid,1.2330215461617569,harreman_metabolite_z,metabolite,,
110201,Histamine,-0.1529700132883089,harreman_metabolite_z,metabolite,,
110201,Hydrogen carbonate,4.043754491912246,harreman_metabolite_z,metabolite,,
110201,Hydroxycelecoxib,0.006497388018688,harreman_metabolite_z,metabolite,,
110201,Hydroxylansoprazole,3.614717877595336,harreman_metabolite_z,metabolite,,
