top_fraction,region,Patient_ID,gene,adjacent_region_mean_expression,fibrotic_region_mean_expression,fibrotic_minus_adjacent_region_expression,priority
0.2,stromal_fibrotic_region,120359,ABCB1,0.04577109581509302,0.06277879176969789,0.01700769595460487,False
0.2,stromal_fibrotic_region,120359,ABCC3,0.1633148882104907,0.04355267469311009,-0.11976221351738062,False
0.2,stromal_fibrotic_region,120359,SLC10A2,0.004554797281590543,0.009424019823484658,0.004869222541894115,False
0.2,stromal_fibrotic_region,120359,SLC15A3,0.1879539670523747,0.24781302146059905,0.059859054408224366,True
0.2,stromal_fibrotic_region,120359,SLC1A4,0.21586647687494293,0.10727147649211088,-0.10859500038283204,False
0.2,stromal_fibrotic_region,120359,SLC1A5,0.10242559830116671,0.22788268487021385,0.12545708656904714,False
0.2,stromal_fibrotic_region,120359,SLC38A2,0.753991386456083,0.9396000249017482,0.18560863844566522,True
0.2,stromal_fibrotic_region,120359,SLC51A,0.04002513903980107,0.026147664836674658,-0.013877474203126416,False
0.2,stromal_fibrotic_region,120359,SLC51B,0.03261196301426998,0.020269047250337364,-0.012342915763932618,False
0.2,stromal_fibrotic_region,120359,SLC5A1,0.14233945968539216,0.2114905824756063,0.06915112279021413,False
0.2,stromal_fibrotic_region,120359,SLC7A5,0.13914055255956428,0.05629145168496546,-0.08284910087459882,False
0.2,stromal_fibrotic_region,120359,SLCO2B1,0.25641164056552473,0.3486443730423317,0.09223273247680697,True
0.2,stromal_fibrotic_region,143371,ABCB1,0.04738866635592834,0.13018595611033418,0.08279728975440584,False
0.2,stromal_fibrotic_region,143371,ABCC3,0.017718176773893153,0.04592557024260807,0.02820739346871492,False
0.2,stromal_fibrotic_region,143371,SLC10A2,0.001147220289804102,0.0,-0.001147220289804102,False
0.2,stromal_fibrotic_region,143371,SLC15A3,0.23821734371362524,0.22681678838259436,-0.011400555331030876,True
0.2,stromal_fibrotic_region,143371,SLC1A4,0.0607680455109799,0.06453540754157866,0.003767362030598763,False
0.2,stromal_fibrotic_region,143371,SLC1A5,0.16342102532879677,0.16176417857542166,-0.001656846753375102,False
0.2,stromal_fibrotic_region,143371,SLC38A2,0.7487683200670037,0.7699603681607097,0.021192048093706006,True
0.2,stromal_fibrotic_region,143371,SLC51A,0.027545060430254256,0.15126689720581465,0.1237218367755604,False
0.2,stromal_fibrotic_region,143371,SLC51B,0.015631402341884742,0.12457914590301,0.10894774356112526,False
0.2,stromal_fibrotic_region,143371,SLC5A1,0.36751692781049616,0.9275912706627439,0.5600743428522478,False
0.2,stromal_fibrotic_region,143371,SLC7A5,0.010935890549982051,0.012642563191229987,0.001706672641247936,False
0.2,stromal_fibrotic_region,143371,SLCO2B1,0.39288709270275707,0.36648791280028,-0.026399179902477088,True
0.2,stromal_fibrotic_region,144119,ABCB1,0.10218729206729794,0.044963013573929116,-0.05722427849336883,False
0.2,stromal_fibrotic_region,144119,ABCC3,0.02156859619795781,0.0035577040579583908,-0.01801089213999942,False
0.2,stromal_fibrotic_region,144119,SLC10A2,0.055964359120979204,0.003412388209943418,-0.052551970911035785,False
0.2,stromal_fibrotic_region,144119,SLC15A3,0.22105543005829703,0.2927016012646534,0.07164617120635636,True
0.2,stromal_fibrotic_region,144119,SLC1A4,0.06324161188754349,0.0830955864654647,0.019853974577921207,False
0.2,stromal_fibrotic_region,144119,SLC1A5,0.1549511589832253,0.22507691471664995,0.07012575573342464,False
0.2,stromal_fibrotic_region,144119,SLC38A2,0.5737451445362904,0.6861584428283903,0.1124132982920999,True
0.2,stromal_fibrotic_region,144119,SLC51A,0.04003215859801485,0.0,-0.04003215859801485,False
0.2,stromal_fibrotic_region,144119,SLC51B,0.013741763179652249,0.0011245117143348412,-0.012617251465317407,False
0.2,stromal_fibrotic_region,144119,SLC5A1,0.3074248900373887,0.0,-0.3074248900373887,False
0.2,stromal_fibrotic_region,144119,SLC7A5,0.025025586754991738,0.011858273490711495,-0.013167313264280243,False
0.2,stromal_fibrotic_region,144119,SLCO2B1,0.32675222866753134,0.341902185148663,0.015149956481131654,True
0.3,epithelial_absorptive_region,106392,ABCB1,0.16808951200455532,0.255412384778706,0.08732287277415066,False
0.3,epithelial_absorptive_region,106392,ABCC3,0.13934834821523986,0.18445649155929908,0.045108143344059215,False
0.3,epithelial_absorptive_region,106392,SLC10A2,0.04349679173299765,0.03245483937844708,-0.01104195235455057,True
0.3,epithelial_absorptive_region,106392,SLC15A3,0.22570647164461335,0.20465767961829456,-0.02104879202631879,False
0.3,epithelial_absorptive_region,106392,SLC1A4,0.10940621719727366,0.06666291390188891,-0.04274330329538474,False
0.3,epithelial_absorptive_region,106392,SLC1A5,0.12328253397510139,0.09507154912794408,-0.02821098484715731,False
0.3,epithelial_absorptive_region,106392,SLC38A2,0.6494272337431913,0.6217641960477355,-0.02766303769545586,False
0.3,epithelial_absorptive_region,106392,SLC51A,0.21153449486901701,0.26771981636090064,0.05618532149188363,True
0.3,epithelial_absorptive_region,106392,SLC51B,0.16600204282795922,0.3250160901107598,0.1590140472828006,True
0.3,epithelial_absorptive_region,106392,SLC5A1,1.0421786245952342,1.9632957199319678,0.9211170953367336,True
0.3,epithelial_absorptive_region,106392,SLC7A5,0.0426496076457789,0.04389128154190026,0.0012416738961213564,False
0.3,epithelial_absorptive_region,106392,SLCO2B1,0.3671024586528224,0.36243017204661865,-0.004672286606203779,False
0.3,epithelial_absorptive_region,110201,ABCB1,0.30140044550208067,0.4020738012186726,0.10067335571659192,False
0.3,epithelial_absorptive_region,110201,ABCC3,0.31639554727109614,0.5190466705641739,0.20265112329307772,False
0.3,epithelial_absorptive_region,110201,SLC10A2,0.3244338950137244,0.06620686104641625,-0.2582270339673081,True
0.3,epithelial_absorptive_region,110201,SLC15A3,0.0702532937102562,0.08347977683022248,0.013226483119966284,False
0.3,epithelial_absorptive_region,110201,SLC1A4,0.04367758944188809,0.058481328770098207,0.014803739328210115,False
0.3,epithelial_absorptive_region,110201,SLC1A5,0.0823945867003135,0.14641975835089263,0.06402517165057914,False
0.3,epithelial_absorptive_region,110201,SLC38A2,0.4767062616235805,0.3709685873876559,-0.10573767423592456,False
0.3,epithelial_absorptive_region,110201,SLC51A,1.177480149542225,0.5151275204460617,-0.6623526290961632,True
0.3,epithelial_absorptive_region,110201,SLC51B,1.1083812666228519,0.5498995766364915,-0.5584816899863604,True
0.3,epithelial_absorptive_region,110201,SLC5A1,2.897430900614859,2.2962553786055167,-0.6011755220093424,True
0.3,epithelial_absorptive_region,110201,SLC7A5,0.049513857239340195,0.032318695873071505,-0.01719516136626869,False
0.3,epithelial_absorptive_region,110201,SLCO2B1,0.4498952777800213,0.4244233084654136,-0.025471969314607712,False
0.3,epithelial_absorptive_region,110748,ABCB1,0.5564677860211888,0.04206729893708349,-0.5144004870841054,False
0.3,epithelial_absorptive_region,110748,ABCC3,0.24774497856787586,0.03349025790116296,-0.21425472066671292,False
0.3,epithelial_absorptive_region,110748,SLC10A2,0.8558772341842577,0.0,-0.8558772341842577,True
0.3,epithelial_absorptive_region,110748,SLC15A3,0.1819004859399358,0.2587097934143028,0.07680930747436698,False
0.3,epithelial_absorptive_region,110748,SLC1A4,0.09398178166440087,0.15238234772155032,0.05840056605714945,False
0.3,epithelial_absorptive_region,110748,SLC1A5,0.23002302781391895,0.18673978007618505,-0.0432832477377339,False
0.3,epithelial_absorptive_region,110748,SLC38A2,0.7592923496489756,1.1250214404796237,0.3657290908306481,False
0.3,epithelial_absorptive_region,110748,SLC51A,0.5114379917145713,0.0009933584299518835,-0.5104446332846194,True
0.3,epithelial_absorptive_region,110748,SLC51B,0.4580488754521816,0.0007765975429784113,-0.45727227790920316,True
0.3,epithelial_absorptive_region,110748,SLC5A1,1.4227731920007327,0.003984585599084595,-1.4187886064016482,True
0.3,epithelial_absorptive_region,110748,SLC7A5,0.03426717704120501,0.11733675359481543,0.08306957655361043,False
0.3,epithelial_absorptive_region,110748,SLCO2B1,0.5310486401400747,0.47711954570595344,-0.05392909443412125,False
0.3,epithelial_absorptive_region,112584,ABCB1,0.07854743879052657,0.03131795133558499,-0.047229487454941585,False
0.3,epithelial_absorptive_region,112584,ABCC3,0.004383313504955437,0.02662401425684528,0.022240700751889844,False
0.3,epithelial_absorptive_region,112584,SLC10A2,0.016106309317335296,7.068442182256099e-05,-0.016035624895512735,True
0.3,epithelial_absorptive_region,112584,SLC15A3,0.19481045166148414,0.25945227906480733,0.0646418274033232,False
0.3,epithelial_absorptive_region,112584,SLC1A4,0.054326807660392565,0.09270440180727574,0.03837759414688317,False
0.3,epithelial_absorptive_region,112584,SLC1A5,0.13937397176706337,0.14531395406148304,0.005939982294419666,False
0.3,epithelial_absorptive_region,112584,SLC38A2,0.8971094857665557,0.6491896830837927,-0.24791980268276304,False
0.3,epithelial_absorptive_region,112584,SLC51A,0.005242894910558869,0.0005681748820916279,-0.004674720028467241,True
0.3,epithelial_absorptive_region,112584,SLC51B,0.01785357368143299,0.00023482009900780432,-0.017618753582425185,True
0.3,epithelial_absorptive_region,112584,SLC5A1,0.11646850124190125,0.0010302987251353578,-0.1154382025167659,True
0.3,epithelial_absorptive_region,112584,SLC7A5,0.02704586775242528,0.06666929985378775,0.039623432101362474,False
0.3,epithelial_absorptive_region,112584,SLCO2B1,0.3070670396844043,0.38916542916439667,0.08209838947999237,False
0.3,epithelial_absorptive_region,117351,ABCB1,0.6264004963743794,0.028687698457914784,-0.5977127979164647,False
0.3,epithelial_absorptive_region,117351,ABCC3,0.2108190518275306,0.11113340817852697,-0.09968564364900363,False
0.3,epithelial_absorptive_region,117351,SLC10A2,1.1286746206114422,0.003010683853498995,-1.1256639367579433,True
0.3,epithelial_absorptive_region,117351,SLC15A3,0.2462066038100569,0.5132402687911187,0.26703366498106185,False
0.3,epithelial_absorptive_region,117351,SLC1A4,0.09527259358616026,0.19929281952954006,0.1040202259433798,False
0.3,epithelial_absorptive_region,117351,SLC1A5,0.20090157543686596,0.28148909768470665,0.08058752224784069,False
0.3,epithelial_absorptive_region,117351,SLC38A2,0.6945808626006584,0.8742645896791442,0.1796837270784858,False
0.3,epithelial_absorptive_region,117351,SLC51A,0.46765982869777595,0.02321775172595029,-0.44444207697182564,True
0.3,epithelial_absorptive_region,117351,SLC51B,0.6494564611364055,0.010188847184295273,-0.6392676139521103,True
0.3,epithelial_absorptive_region,117351,SLC5A1,1.6121764034032822,0.03802231171969334,-1.5741540916835888,True
0.3,epithelial_absorptive_region,117351,SLC7A5,0.04865932330354914,0.29382195563884267,0.24516263233529353,False
0.3,epithelial_absorptive_region,117351,SLCO2B1,0.6691771319454854,0.6010967751341155,-0.06808035681136992,False
0.3,epithelial_absorptive_region,120359,ABCB1,0.12397627934852004,0.1360731845834981,0.012096905234978056,False
0.3,epithelial_absorptive_region,120359,ABCC3,0.5007566882042306,0.10107928684224253,-0.39967740136198804,False
0.3,epithelial_absorptive_region,120359,SLC10A2,0.012053074358507644,0.06765165909476901,0.05559858473626137,True
0.3,epithelial_absorptive_region,120359,SLC15A3,0.08294347340592426,0.1725660620565,0.08962258865057574,False
0.3,epithelial_absorptive_region,120359,SLC1A4,0.14454041875764073,0.1379764842339184,-0.006563934523722337,False
0.3,epithelial_absorptive_region,120359,SLC1A5,0.09628836116548964,0.13488940146954162,0.03860104030405198,False
0.3,epithelial_absorptive_region,120359,SLC38A2,0.4126593518703791,0.8137346470226412,0.4010752951522621,False
0.3,epithelial_absorptive_region,120359,SLC51A,0.2502209397095426,0.08633386990298396,-0.16388706980655865,True
0.3,epithelial_absorptive_region,120359,SLC51B,0.0904741966062122,0.08527889052163,-0.005195306084582199,True
0.3,epithelial_absorptive_region,120359,SLC5A1,0.4760981295305937,0.5753657950007397,0.09926766547014598,True
0.3,epithelial_absorptive_region,120359,SLC7A5,0.09913035792127751,0.06436679674231488,-0.034763561178962635,False
0.3,epithelial_absorptive_region,120359,SLCO2B1,0.21690982637941375,0.38296115507250245,0.1660513286930887,False
0.3,epithelial_absorptive_region,143371,ABCB1,0.17942192951992073,0.4459608153936392,0.26653888587371843,False
0.3,epithelial_absorptive_region,143371,ABCC3,0.17559566925331016,0.5861061545992325,0.4105104853459224,False
0.3,epithelial_absorptive_region,143371,SLC10A2,0.014621342017981176,0.047799094797608375,0.0331777527796272,True
0.3,epithelial_absorptive_region,143371,SLC15A3,0.10098703512611729,0.12199173437174923,0.021004699245631947,False
0.3,epithelial_absorptive_region,143371,SLC1A4,0.046155078848787834,0.07546977167893312,0.02931469283014529,False
0.3,epithelial_absorptive_region,143371,SLC1A5,0.06284403168444112,0.06079419376607426,-0.0020498379183668605,False
